Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,14.0805082321167,14.194061279296875,13.739850997924805,14.137284278869629,5.30026912689209,126813
2000-01-05,14.307613372802734,14.534717559814453,14.250837326049805,14.42116641998291,5.406698703765869,166197
2000-01-06,14.648270606994629,15.216032981872559,14.591493606567383,14.761822700500488,5.534417152404785,259791
2000-01-07,14.988927841186523,15.216032981872559,14.818598747253418,14.818598747253418,5.5557026863098145,132097
2000-01-10,14.875375747680664,14.988927841186523,14.534717559814453,14.648270606994629,5.491846084594727,218401
2000-01-11,14.705046653747559,14.761822700500488,14.307613372802734,14.761822700500488,5.534417152404785,123410
2000-01-12,14.761822700500488,14.875375747680664,14.364389419555664,14.534717559814453,5.449272155761719,163801
2000-01-13,14.705046653747559,14.761822700500488,14.534717559814453,14.705046653747559,5.513130187988281,166148
2000-01-14,14.932151794433594,15.727019309997559,14.932151794433594,15.727019309997559,5.89628267288208,994664
2000-01-17,17.487083435058594,17.487083435058594,16.124452590942383,16.805767059326172,6.300721645355225,918517
2000-01-18,16.465110778808594,16.805767059326172,16.181228637695312,16.238006591796875,6.087858200073242,397746
2000-01-19,16.124452590942383,17.3735294342041,16.124452590942383,17.3735294342041,6.513582706451416,1188638
2000-01-20,17.827739715576172,17.941293716430664,16.8625431060791,17.146425247192383,6.428440093994141,1210501
2000-01-21,16.805767059326172,17.259977340698242,16.351558685302734,16.805767059326172,6.300721645355225,440325
2000-01-24,16.578662872314453,16.578662872314453,16.238006591796875,16.578662872314453,6.215576171875,396292
2000-01-25,16.578662872314453,17.032873153686523,16.238006591796875,16.91931915283203,6.3432936668396,417428
2000-01-26,16.578662872314453,16.91931915283203,16.578662872314453,16.91931915283203,6.3432936668396,256269
2000-01-27,16.91931915283203,17.487083435058594,16.91931915283203,17.032873153686523,6.385865211486816,811959
2000-01-28,17.032873153686523,17.259977340698242,16.805767059326172,17.032873153686523,6.385865211486816,459066
2000-01-31,16.91931915283203,17.032873153686523,16.692214965820312,16.748992919921875,6.2794342041015625,204310
2000-02-01,16.8625431060791,17.032873153686523,16.465110778808594,16.976097106933594,6.364579677581787,338170
2000-02-02,16.976097106933594,16.976097106933594,16.976097106933594,16.976097106933594,6.364579677581787,0
2000-02-03,16.976097106933594,16.976097106933594,16.976097106933594,16.976097106933594,6.364579677581787,0
2000-02-04,16.976097106933594,16.976097106933594,16.976097106933594,16.976097106933594,6.364579677581787,0
2000-02-07,16.976097106933594,16.976097106933594,16.976097106933594,16.976097106933594,6.364579677581787,0
2000-02-08,16.976097106933594,16.976097106933594,16.976097106933594,16.976097106933594,6.364579677581787,0
2000-02-09,17.032873153686523,17.487083435058594,16.976097106933594,17.259977340698242,6.471010684967041,523986
2000-02-10,17.3735294342041,17.941293716430664,17.259977340698242,17.487083435058594,6.556156158447266,1035653
2000-02-11,17.941293716430664,18.50905418395996,17.714187622070312,18.281949996948242,6.854163646697998,1167899
2000-02-14,18.054845809936523,18.622608184814453,17.600635528564453,18.054845809936523,6.769019603729248,963745
2000-02-15,18.054845809936523,18.3955020904541,17.146425247192383,18.054845809936523,6.769019603729248,653679
2000-02-16,17.941293716430664,18.622608184814453,17.827739715576172,18.281949996948242,6.854163646697998,853349
2000-02-17,18.3955020904541,19.4174747467041,18.3955020904541,18.849712371826172,7.067026138305664,1344597
2000-02-18,19.076818466186523,19.303922653198242,18.168397903442383,18.50905418395996,6.939307689666748,688546
2000-02-21,18.736160278320312,19.190370559692383,18.281949996948242,18.736160278320312,7.024450778961182,788181
2000-02-22,18.96326446533203,18.96326446533203,17.600635528564453,17.941293716430664,6.72644567489624,614582
2000-02-23,17.259977340698242,17.827739715576172,17.146425247192383,17.3735294342041,6.513582706451416,361130
2000-02-24,17.146425247192383,17.3735294342041,16.578662872314453,16.805767059326172,6.300721645355225,197917
2000-02-25,16.578662872314453,16.692214965820312,15.897348403930664,16.238006591796875,6.087858200073242,281429
2000-02-28,16.238006591796875,16.238006591796875,16.238006591796875,16.238006591796875,6.087858200073242,0
2000-02-29,16.238006591796875,16.238006591796875,15.670243263244629,15.897348403930664,5.960142135620117,93348
2000-03-01,16.010900497436523,16.238006591796875,15.954124450683594,16.238006591796875,6.087858200073242,237631
2000-03-02,16.465110778808594,16.465110778808594,16.010900497436523,16.124452590942383,6.045286655426025,51884
2000-03-03,16.010900497436523,16.351558685302734,16.010900497436523,16.351558685302734,6.130430698394775,173473
2000-03-06,16.238006591796875,16.238006591796875,15.670243263244629,15.897348403930664,5.960142135620117,55480
2000-03-07,15.329586029052734,16.124452590942383,15.329586029052734,16.124452590942383,6.045286655426025,92859
2000-03-08,15.670243263244629,16.238006591796875,15.55669116973877,16.010900497436523,6.002714157104492,83661
2000-03-09,16.124452590942383,16.238006591796875,15.840572357177734,16.010900497436523,6.002714157104492,130340
2000-03-10,16.010900497436523,16.010900497436523,15.6134672164917,15.727019309997559,5.89628267288208,70452
2000-03-13,15.443138122558594,15.443138122558594,14.648270606994629,14.648270606994629,5.491846084594727,281808
2000-03-14,14.761822700500488,14.761822700500488,14.194061279296875,14.761822700500488,5.534417152404785,51077
2000-03-15,14.307613372802734,14.761822700500488,14.307613372802734,14.648270606994629,5.491846084594727,73096
2000-03-16,14.534717559814453,14.534717559814453,14.194061279296875,14.307613372802734,5.3641276359558105,65169
2000-03-17,14.534717559814453,14.648270606994629,14.0805082321167,14.47794246673584,5.4279866218566895,91592
2000-03-20,14.02373218536377,15.443138122558594,14.02373218536377,15.443138122558594,5.789851665496826,436804
2000-03-21,16.238006591796875,16.408334732055664,15.670243263244629,16.010900497436523,6.002714157104492,236894
2000-03-22,15.897348403930664,15.897348403930664,15.499914169311523,15.897348403930664,5.960142135620117,150592
2000-03-23,16.010900497436523,16.124452590942383,15.670243263244629,16.067676544189453,6.02400016784668,268600
2000-03-24,16.124452590942383,16.124452590942383,15.6134672164917,15.897348403930664,5.960142135620117,126814
2000-03-27,15.897348403930664,15.897348403930664,15.499914169311523,15.840572357177734,5.938855171203613,43152
2000-03-28,15.897348403930664,15.897348403930664,15.727019309997559,15.783796310424805,5.917569637298584,64287
2000-03-29,15.897348403930664,15.897348403930664,15.670243263244629,15.897348403930664,5.960142135620117,76027
2000-03-30,15.897348403930664,15.954124450683594,15.783796310424805,15.954124450683594,5.9814276695251465,104797
2000-03-31,15.783796310424805,15.840572357177734,15.783796310424805,15.840572357177734,5.938855171203613,59014
2000-04-03,15.840572357177734,15.840572357177734,15.840572357177734,15.840572357177734,5.938855171203613,0
2000-04-04,15.840572357177734,15.840572357177734,15.840572357177734,15.840572357177734,5.938855171203613,0
2000-04-05,15.499914169311523,15.897348403930664,15.499914169311523,15.897348403930664,5.960142135620117,67810
2000-04-06,15.55669116973877,15.783796310424805,15.55669116973877,15.670243263244629,5.874996662139893,148400
2000-04-07,15.499914169311523,15.840572357177734,15.499914169311523,15.670243263244629,5.874996662139893,129474
2000-04-10,15.6134672164917,15.6134672164917,15.216032981872559,15.55669116973877,5.832424163818359,60764
2000-04-11,15.55669116973877,15.55669116973877,15.329586029052734,15.499914169311523,5.81113862991333,37933
2000-04-12,15.6134672164917,15.6134672164917,15.159256935119629,15.329586029052734,5.747278690338135,74900
2000-04-13,15.329586029052734,15.329586029052734,14.988927841186523,15.216032981872559,5.704705715179443,51190
2000-04-14,15.1024808883667,15.216032981872559,14.875375747680664,15.216032981872559,5.704705715179443,42890
2000-04-17,14.761822700500488,14.761822700500488,14.137284278869629,14.42116641998291,5.406698703765869,73974
2000-04-18,14.648270606994629,14.761822700500488,14.42116641998291,14.648270606994629,5.491846084594727,98733
2000-04-19,14.364389419555664,14.761822700500488,14.364389419555664,14.648270606994629,5.491846084594727,45784
2000-04-20,14.591493606567383,14.591493606567383,14.364389419555664,14.591493606567383,5.470558166503906,43180
2000-04-21,14.250837326049805,14.591493606567383,14.250837326049805,14.534717559814453,5.449272155761719,42280
2000-04-24,14.47794246673584,14.47794246673584,14.194061279296875,14.47794246673584,5.4279866218566895,26510
2000-04-25,14.250837326049805,14.250837326049805,14.194061279296875,14.250837326049805,5.342841625213623,54609
2000-04-26,14.0805082321167,14.137284278869629,13.739850997924805,13.739850997924805,5.151265621185303,73974
2000-04-27,13.626297950744629,13.739850997924805,13.51274585723877,13.626297950744629,5.108693599700928,99541
2000-04-28,13.626297950744629,13.739850997924805,13.51274585723877,13.739850997924805,5.151265621185303,52927
2000-05-01,13.739850997924805,13.739850997924805,13.739850997924805,13.739850997924805,5.151265621185303,0
2000-05-02,13.51274585723877,13.853403091430664,13.51274585723877,13.739850997924805,5.151265621185303,107439
2000-05-03,13.626297950744629,13.739850997924805,13.626297950744629,13.683074951171875,5.129977703094482,208987
2000-05-04,14.591493606567383,14.591493606567383,14.591493606567383,14.591493606567383,5.470558166503906,116247
2000-05-05,15.55669116973877,15.55669116973877,15.329586029052734,15.55669116973877,5.832424163818359,780149
2000-05-08,15.897348403930664,15.897348403930664,14.42116641998291,15.1024808883667,5.662133693695068,174368
2000-05-09,15.1024808883667,15.1024808883667,15.1024808883667,15.1024808883667,5.662133693695068,0
2000-05-10,15.1024808883667,15.1024808883667,15.1024808883667,15.1024808883667,5.662133693695068,0
2000-05-11,14.988927841186523,14.988927841186523,14.648270606994629,14.988927841186523,5.619562149047852,43152
2000-05-12,14.875375747680664,15.216032981872559,14.818598747253418,14.988927841186523,5.619562149047852,99513
2000-05-15,15.329586029052734,15.329586029052734,14.875375747680664,15.1024808883667,5.662133693695068,72350
2000-05-16,15.1024808883667,15.159256935119629,14.761822700500488,15.1024808883667,5.662133693695068,36587
2000-05-17,15.1024808883667,15.1024808883667,14.988927841186523,15.045703887939453,5.640848159790039,110090
2000-05-18,14.761822700500488,14.988927841186523,14.648270606994629,14.988927841186523,5.619562149047852,45882
2000-05-19,15.1024808883667,15.1024808883667,14.875375747680664,15.1024808883667,5.662133693695068,35226
2000-05-22,14.648270606994629,14.875375747680664,14.648270606994629,14.875375747680664,5.576989650726318,26419
