Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,4.962240219116211,4.962240219116211,4.838183879852295,4.962240219116211,3.2406187057495117,100357
2000-01-05,4.962240219116211,5.293056011199951,4.962240219116211,5.169000148773193,3.3756439685821533,1966130
2000-01-06,5.127647876739502,5.210351943969727,5.044943809509277,5.169000148773193,3.3756439685821533,1630634
2000-01-07,5.251704216003418,5.293056011199951,5.086296081542969,5.210351943969727,3.40264892578125,737428
2000-01-10,5.210351943969727,5.375760078430176,5.127647876739502,5.293056011199951,3.4566593170166016,944758
2000-01-11,5.293056011199951,5.4584641456604,5.169000148773193,5.251704216003418,3.429654598236084,765380
2000-01-12,5.251704216003418,5.251704216003418,5.169000148773193,5.210351943969727,3.40264892578125,397804
2000-01-13,5.169000148773193,5.251704216003418,5.127647876739502,5.251704216003418,3.429654598236084,371204
2000-01-14,5.251704216003418,5.334407806396484,5.210351943969727,5.293056011199951,3.4566593170166016,613996
2000-01-17,5.334407806396484,5.665224075317383,5.210351943969727,5.623871803283691,3.6727004051208496,1895917
2000-01-18,5.623871803283691,5.871984004974365,5.541168212890625,5.789279937744141,3.78072190284729,1830261
2000-01-19,5.747928142547607,6.161448001861572,5.623871803283691,6.161448001861572,4.023766994476318,3047231
2000-01-20,6.3268561363220215,6.368207931518555,5.747928142547607,5.747928142547607,3.753715753555298,1968935
2000-01-21,5.541168212890625,5.623871803283691,5.375760078430176,5.4584641456604,3.564681053161621,1344373
2000-01-24,5.375760078430176,5.541168212890625,5.293056011199951,5.541168212890625,3.618690252304077,793683
2000-01-25,5.541168212890625,5.747928142547607,5.541168212890625,5.747928142547607,3.753715753555298,1159605
2000-01-26,5.789279937744141,5.871984004974365,5.623871803283691,5.830632209777832,3.807727575302124,1042271
2000-01-27,5.830632209777832,6.0373921394348145,5.789279937744141,5.996039867401123,3.9157469272613525,1555593
2000-01-28,6.0373921394348145,6.161448001861572,5.996039867401123,6.078743934631348,3.969757556915283,1557831
2000-01-31,6.3268561363220215,6.409560203552246,5.871984004974365,6.2027997970581055,4.050773620605469,3985296
2000-02-01,6.244152069091797,6.244152069091797,6.0373921394348145,6.2027997970581055,4.050773620605469,2199849
2000-02-02,6.2027997970581055,6.2027997970581055,6.2027997970581055,6.2027997970581055,4.050773620605469,0
2000-02-03,6.2027997970581055,6.2027997970581055,6.2027997970581055,6.2027997970581055,4.050773620605469,0
2000-02-04,6.2027997970581055,6.2027997970581055,6.2027997970581055,6.2027997970581055,4.050773620605469,0
2000-02-07,6.2027997970581055,6.2027997970581055,6.2027997970581055,6.2027997970581055,4.050773620605469,0
2000-02-08,6.2027997970581055,6.2027997970581055,6.2027997970581055,6.2027997970581055,4.050773620605469,0
2000-02-09,6.2027997970581055,6.450911998748779,6.2027997970581055,6.409560203552246,4.185798645019531,2458163
2000-02-10,6.450911998748779,6.7817277908325195,6.368207931518555,6.7817277908325195,4.4288458824157715,4525312
2000-02-11,6.7817277908325195,6.947136878967285,6.699024200439453,6.8644328117370605,4.482855796813965,5096486
2000-02-14,6.8644328117370605,7.112545013427734,6.7817277908325195,6.988489151000977,4.563871383666992,6075884
2000-02-15,6.905785083770752,6.947136878967285,6.533616065979004,6.657671928405762,4.347829341888428,2365321
2000-02-16,6.6163201332092285,6.740375995635986,6.450911998748779,6.740375995635986,4.4018402099609375,1548222
2000-02-17,6.740375995635986,6.8644328117370605,6.6163201332092285,6.823080062866211,4.455851078033447,2522149
2000-02-18,6.988489151000977,7.02984094619751,6.657671928405762,6.699024200439453,4.374834060668945,2269940
2000-02-21,7.650121212005615,7.650121212005615,7.650121212005615,7.650121212005615,4.9959540367126465,3475043
2000-02-22,8.146345138549805,8.146345138549805,7.153896808624268,8.063640594482422,5.266005039215088,16386012
2000-02-23,8.187697410583496,8.270401000976562,7.526064872741699,7.526064872741699,4.914937973022461,7090211
2000-02-24,7.02984094619751,7.277953147888184,7.02984094619751,7.02984094619751,4.59087610244751,2138139
2000-02-25,6.657671928405762,6.8644328117370605,6.574967861175537,6.574967861175537,4.293819427490234,1862722
2000-02-28,6.574967861175537,6.574967861175537,6.574967861175537,6.574967861175537,4.293819427490234,0
2000-02-29,6.409560203552246,6.699024200439453,6.120096206665039,6.120096206665039,3.9967634677886963,2165183
2000-03-01,6.120096206665039,6.533616065979004,6.120096206665039,6.533616065979004,4.266814708709717,1223160
2000-03-02,6.078743934631348,6.6163201332092285,6.078743934631348,6.4922637939453125,4.239808082580566,1377854
2000-03-03,6.450911998748779,6.6163201332092285,6.3268561363220215,6.574967861175537,4.293819427490234,775053
2000-03-06,6.244152069091797,6.409560203552246,6.120096206665039,6.161448001861572,4.023766994476318,975768
2000-03-07,6.0373921394348145,6.161448001861572,5.95468807220459,6.120096206665039,3.9967634677886963,766711
2000-03-08,6.0373921394348145,6.3268561363220215,5.996039867401123,5.996039867401123,3.9157469272613525,677115
2000-03-09,6.161448001861572,6.2027997970581055,6.078743934631348,6.161448001861572,4.023766994476318,422839
2000-03-10,6.120096206665039,6.2027997970581055,5.95468807220459,6.0373921394348145,3.942751169204712,673631
2000-03-13,5.996039867401123,5.996039867401123,5.623871803283691,5.623871803283691,3.6727004051208496,1068882
2000-03-14,5.251704216003418,5.4584641456604,5.251704216003418,5.4584641456604,3.564681053161621,869368
2000-03-15,5.334407806396484,5.541168212890625,5.127647876739502,5.293056011199951,3.4566593170166016,824628
