Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,11.415094375610352,11.415094375610352,11.132075309753418,11.320754051208496,6.719962120056152,185394
2000-01-05,11.415094375610352,11.698113441467285,11.415094375610352,11.60377311706543,6.887960910797119,158525
2000-01-06,11.60377311706543,12.216980934143066,11.60377311706543,12.216980934143066,7.251959323883057,341192
2000-01-07,12.358489990234375,12.45283031463623,12.075470924377441,12.26414966583252,7.2799601554870605,425844
2000-01-10,12.45283031463623,12.688678741455078,12.26414966583252,12.358489990234375,7.335960865020752,431616
2000-01-11,12.547168731689453,12.547168731689453,12.028301239013672,12.169811248779297,7.223959445953369,356767
2000-01-12,12.169811248779297,12.26414966583252,12.075470924377441,12.26414966583252,7.2799601554870605,142697
2000-01-13,12.358489990234375,12.358489990234375,12.075470924377441,12.169811248779297,7.223959445953369,169663
2000-01-14,12.26414966583252,12.45283031463623,12.26414966583252,12.405659675598145,7.363958358764648,670339
2000-01-17,12.26414966583252,12.45283031463623,12.26414966583252,12.45283031463623,7.3919596672058105,568541
2000-01-18,12.547168731689453,12.924528121948242,12.5,12.830187797546387,7.615957736968994,1471916
2000-01-19,12.830187797546387,13.207547187805176,12.735849380493164,12.924528121948242,7.671957492828369,1360679
2000-01-20,13.16037654876709,13.207547187805176,12.5,12.547168731689453,7.447958946228027,786516
2000-01-21,12.641509056091309,12.641509056091309,11.792451858520508,12.028301239013672,7.139960765838623,665862
2000-01-24,12.028301239013672,12.405659675598145,11.886792182922363,12.26414966583252,7.2799601554870605,461758
2000-01-25,12.26414966583252,12.45283031463623,12.169811248779297,12.358489990234375,7.335960865020752,425371
2000-01-26,12.547168731689453,13.207547187805176,12.5,13.207547187805176,7.839956760406494,1121977
2000-01-27,13.679244995117188,14.10377311706543,13.584904670715332,14.10377311706543,8.371953964233398,2308138
2000-01-28,14.528301239013672,14.716980934143066,13.867923736572266,14.05660343170166,8.343954086303711,2261314
2000-01-31,13.679244995117188,13.962264060974121,13.49056625366211,13.584904670715332,8.063955307006836,820228
2000-02-01,13.867923736572266,13.867923736572266,13.584904670715332,13.584904670715332,8.063955307006836,566399
2000-02-09,13.867923736572266,14.10377311706543,13.726414680480957,13.867923736572266,8.231952667236328,929217
2000-02-10,14.05660343170166,14.433961868286133,14.009432792663574,14.433961868286133,8.567954063415527,1194625
2000-02-11,15.0,15.377358436584473,14.622640609741211,15.188678741455078,9.015948295593262,1569931
2000-02-14,15.0,16.037734985351562,14.433961868286133,15.471697807312012,9.183950424194336,2932793
2000-02-15,15.283018112182617,15.471697807312012,14.433961868286133,14.716980934143066,8.735950469970703,990201
